date,country,iso2,group,component,cycle,yoy_growth,qoq_annualised
2020-10-01,Singapore,SG,ASEAN,Consumption,-7.493692648581265,-11.86417926771881,5.170023954371317
2021-01-01,Singapore,SG,ASEAN,Consumption,-2.536560078209207,-3.9966911599981003,21.917348169584727
2021-04-01,Singapore,SG,ASEAN,Consumption,-6.64575624462805,22.560524163920626,-13.969221022328071
2021-07-01,Singapore,SG,ASEAN,Consumption,-5.3336289708604685,5.302092531686675,8.090219025118728
2021-10-01,Singapore,SG,ASEAN,Consumption,-3.902681528831775,6.2391945745197575,8.918432125703646
2022-01-01,Singapore,SG,ASEAN,Consumption,-1.339438567539552,4.201357206800971,13.76599869870958
2022-04-01,Singapore,SG,ASEAN,Consumption,1.8962153410931673,11.876093049536252,16.729722348613052
2022-07-01,Singapore,SG,ASEAN,Consumption,2.545683712091365,11.50638999995337,6.611406826787203
2022-10-01,Singapore,SG,ASEAN,Consumption,1.4446060901745268,9.224966166118165,-0.20726320963717626
2023-01-01,Singapore,SG,ASEAN,Consumption,1.473334333487405,6.898197917021065,4.4589257023211815
2023-04-01,Singapore,SG,ASEAN,Consumption,1.7022895242807403,4.059232823445669,5.373861974311467
2023-07-01,Singapore,SG,ASEAN,Consumption,0.25263848002994843,2.092434087515471,-1.2557881169335872
2023-10-01,Singapore,SG,ASEAN,Consumption,2.9094024826118154,5.951662142425285,15.229649010002078
2024-01-01,Singapore,SG,ASEAN,Consumption,2.372316067471944,5.459345208243427,2.48965796559375
2024-04-01,Singapore,SG,ASEAN,Consumption,2.0764190837839402,4.984063092405577,3.4727335109600688
2024-07-01,Singapore,SG,ASEAN,Consumption,1.914454110261059,6.301914460246039,4.015617354428258
2024-10-01,Singapore,SG,ASEAN,Consumption,0.47393350640938725,2.2201471244652993,-1.0974203331208798
1987-01-01,Singapore,SG,ASEAN,GDP,-2.1949926746555497,NA,NA
1987-04-01,Singapore,SG,ASEAN,GDP,-1.4265202735584963,NA,12.523746796031077
1987-07-01,Singapore,SG,ASEAN,GDP,-0.3692129350710445,NA,13.673599063906039
1987-10-01,Singapore,SG,ASEAN,GDP,0.13586082631134466,NA,11.450123491428599
1988-01-01,Singapore,SG,ASEAN,GDP,-1.0965592932204504,10.530774810093035,4.475629889006427
1988-04-01,Singapore,SG,ASEAN,GDP,0.5251479690287532,11.36433415476592,15.857984174722617
1988-07-01,Singapore,SG,ASEAN,GDP,0.8236388554026461,10.575580606023927,10.518584868938063
1988-10-01,Singapore,SG,ASEAN,GDP,1.0877184736775465,10.293884808993248,10.323340303305883
1989-01-01,Singapore,SG,ASEAN,GDP,-1.0786800176064946,9.308682781246524,0.5348217780195341
1989-04-01,Singapore,SG,ASEAN,GDP,2.1953578356261874,10.900105180417263,22.223673771405572
1989-07-01,Singapore,SG,ASEAN,GDP,1.0815338944203345,9.418046266006819,4.590349211296285
1989-10-01,Singapore,SG,ASEAN,GDP,1.0956980011230921,9.091443294552981,9.016928417490533
1990-01-01,Singapore,SG,ASEAN,GDP,2.9193647294747027,12.999931387622254,16.168774150296628
1990-04-01,Singapore,SG,ASEAN,GDP,1.7628024782155929,8.484923183450377,4.163640954718062
1990-07-01,Singapore,SG,ASEAN,GDP,0.7013340264143647,8.454597071599146,4.469044763891361
1990-10-01,Singapore,SG,ASEAN,GDP,0.12341884576616731,7.78584980585606,6.341939354518189
1991-01-01,Singapore,SG,ASEAN,GDP,0.33244055572110265,6.104599931452981,9.443774652684311
1991-04-01,Singapore,SG,ASEAN,GDP,-0.40152422229703016,6.474097496123221,5.641631213399023
1991-07-01,Singapore,SG,ASEAN,GDP,-0.9098227975618749,6.989497408965839,6.530644415261833
1991-10-01,Singapore,SG,ASEAN,GDP,-2.2470807622620494,6.208186899350565,3.2166973160570933
1992-01-01,Singapore,SG,ASEAN,GDP,-2.657370919070936,5.582174865392453,6.939726516851863
1992-04-01,Singapore,SG,ASEAN,GDP,-3.6144435194246927,5.365618192215038,4.775404520689364
1992-07-01,Singapore,SG,ASEAN,GDP,-3.1219433189783143,6.382334559248726,10.597509883396583
1992-10-01,Singapore,SG,ASEAN,GDP,-2.6324719793062736,8.22845494835871,10.60117887249703
1993-01-01,Singapore,SG,ASEAN,GDP,-2.59755661643977,8.689249522112341,8.782904811866388
1993-04-01,Singapore,SG,ASEAN,GDP,-0.5383899286154001,11.70975944012369,16.85744419273476
1993-07-01,Singapore,SG,ASEAN,GDP,-0.9525105205063569,10.78861184372819,6.912919497814585
1993-10-01,Singapore,SG,ASEAN,GDP,0.7990860100768292,12.011856320537717,15.494156779735135
1994-01-01,Singapore,SG,ASEAN,GDP,1.7459627739175188,12.856382516713794,12.161009596570693
1994-04-01,Singapore,SG,ASEAN,GDP,0.8254453193426957,9.778652821910327,4.546525413520897
1994-07-01,Singapore,SG,ASEAN,GDP,1.833393301305785,11.072724338463225,12.089205564026173
1994-10-01,Singapore,SG,ASEAN,GDP,1.337110322496872,8.668407506612397,5.876889452331824
1995-01-01,Singapore,SG,ASEAN,GDP,-0.9805653395732021,5.22222992271324,-1.623700739025935
1995-04-01,Singapore,SG,ASEAN,GDP,0.12818159468266227,7.048270012849045,11.850685774064118
1995-07-01,Singapore,SG,ASEAN,GDP,2.2254859592585157,7.914687570812617,15.554875795880463
1995-10-01,Singapore,SG,ASEAN,GDP,1.470824076802487,7.415104141486317,3.878555735026623
1996-01-01,Singapore,SG,ASEAN,GDP,3.162177712095135,11.166357094975332,13.381311074930125
1996-04-01,Singapore,SG,ASEAN,GDP,1.4533833500785485,8.076245090566658,-0.5097622435705773
1996-07-01,Singapore,SG,ASEAN,GDP,-0.08150792600133266,4.161051045851494,-0.10590038298019522
1996-10-01,Singapore,SG,ASEAN,GDP,1.1404696948109916,5.849459368573662,10.632189025915295
1997-01-01,Singapore,SG,ASEAN,GDP,2.784425802373515,5.512350932068699,12.032877328910274
1997-04-01,Singapore,SG,ASEAN,GDP,4.734164297671619,8.883239729149217,12.973792944751494
1997-07-01,Singapore,SG,ASEAN,GDP,5.075190062801236,10.47689004049115,6.268700862387533
1997-10-01,Singapore,SG,ASEAN,GDP,3.0896851556202685,6.997879082914693,-3.283854804390529
1998-01-01,Singapore,SG,ASEAN,GDP,-0.6322643690595976,1.3797672275346784,-10.439570092609785
1998-04-01,Singapore,SG,ASEAN,GDP,-2.450023745372634,-2.610812494944348,-2.9885259451646107
1998-07-01,Singapore,SG,ASEAN,GDP,-4.3178164098079925,-5.005921668640845,-3.3117358323984547
1998-10-01,Singapore,SG,ASEAN,GDP,-3.5680095083842387,-2.416932880491096,7.0721003482084654
1999-01-01,Singapore,SG,ASEAN,GDP,-2.816487388292387,1.9474894553967559,7.0181192509416235
1999-04-01,Singapore,SG,ASEAN,GDP,-1.3125000487037155,5.190605502715151,9.98393824410897
1999-07-01,Singapore,SG,ASEAN,GDP,-0.4022247549223871,7.912241221991856,7.574807044708365
1999-10-01,Singapore,SG,ASEAN,GDP,-0.5465649111236673,6.976351096723121,3.328539847133527
2000-01-01,Singapore,SG,ASEAN,GDP,1.7146557825597153,8.453933760404553,12.92844990566735
2000-04-01,Singapore,SG,ASEAN,GDP,2.6589986504543197,7.868626925844602,7.642710905869166
2000-07-01,Singapore,SG,ASEAN,GDP,4.948175248246801,9.227977767826445,13.012210412635739
2000-10-01,Singapore,SG,ASEAN,GDP,4.603502637561848,9.016347292629412,2.482017946345394
2001-01-01,Singapore,SG,ASEAN,GDP,2.911532670255238,5.0655955927233265,-2.874556893956992
2001-04-01,Singapore,SG,ASEAN,GDP,-0.6835265473482608,0.5510727828056616,-10.415380333801494
2001-07-01,Singapore,SG,ASEAN,GDP,-3.9207368801243496,-4.9185431769318555,-8.86625342631433
2001-10-01,Singapore,SG,ASEAN,GDP,-4.338942896911953,-4.896051614447394,2.571984196283239
2002-01-01,Singapore,SG,ASEAN,GDP,-2.507559422112778,-1.235599973573187,11.767249669539837
2002-04-01,Singapore,SG,ASEAN,GDP,-0.812237879974538,4.22918241908441,11.443749236828893
2002-07-01,Singapore,SG,ASEAN,GDP,-1.9562661440084352,6.5269128262983145,0.3246682025412895
2002-10-01,Singapore,SG,ASEAN,GDP,-3.393515855366555,5.735327002580881,-0.5943590985864944
2003-01-01,Singapore,SG,ASEAN,GDP,-3.484070520625715,4.057746886792657,5.05692920638694
2003-04-01,Singapore,SG,ASEAN,GDP,-6.259458930052385,-0.15712337414850452,-5.415731806935753
2003-07-01,Singapore,SG,ASEAN,GDP,-2.218444739558335,5.289211630856805,22.110008222562527
2003-10-01,Singapore,SG,ASEAN,GDP,-0.9392001309728795,8.263018041475156,11.300866543886912
2004-01-01,Singapore,SG,ASEAN,GDP,0.37698273625467843,9.913490023555482,11.658817134708244
2004-04-01,Singapore,SG,ASEAN,GDP,0.2758259500232948,12.809815221312526,6.169568984092422
2004-07-01,Singapore,SG,ASEAN,GDP,-0.6802701860069088,8.007507518652979,2.900777411924338
2004-10-01,Singapore,SG,ASEAN,GDP,-0.11210183395891135,7.462377412667998,9.120346119946987
2005-01-01,Singapore,SG,ASEAN,GDP,-1.1098613070584609,5.284920586061936,2.948989828283999
2005-04-01,Singapore,SG,ASEAN,GDP,-0.373197649413497,6.2296786797443104,9.948601358821918
2005-07-01,Singapore,SG,ASEAN,GDP,0.28978637050493555,7.925132116973366,9.682591160840559
2005-10-01,Singapore,SG,ASEAN,GDP,1.7035882157274411,8.815152378542379,12.68042716622304
2006-01-01,Singapore,SG,ASEAN,GDP,1.700911732691545,9.821819765102191,6.9756593745232465
2006-04-01,Singapore,SG,ASEAN,GDP,1.0834871915600761,8.446832538192162,4.4486524511818
2006-07-01,Singapore,SG,ASEAN,GDP,1.2575586615327754,7.906613215901537,7.52171387167806
2006-10-01,Singapore,SG,ASEAN,GDP,3.383568677792978,8.540092978827118,15.214346217925367
2007-01-01,Singapore,SG,ASEAN,GDP,3.1801374018775204,8.236779108194092,5.762403891991141
2007-04-01,Singapore,SG,ASEAN,GDP,3.87347904299412,9.425796496962136,9.204722006253974
2007-07-01,Singapore,SG,ASEAN,GDP,4.928574818701768,10.171447763448427,10.504318937623225
2007-10-01,Singapore,SG,ASEAN,GDP,3.820067629037899,6.7952424873721995,1.7095251136204581
2008-01-01,Singapore,SG,ASEAN,GDP,4.826522276052906,7.86672890921043,10.048349579344062
2008-04-01,Singapore,SG,ASEAN,GDP,0.8006632030374083,3.0222936748538487,-10.17301893117235
2008-07-01,Singapore,SG,ASEAN,GDP,-1.311048528654013,-0.24567796954766408,-2.5675676399828262
2008-10-01,Singapore,SG,ASEAN,GDP,-5.10675757335704,-3.0009886859129864,-9.311717751840831
2009-01-01,Singapore,SG,ASEAN,GDP,-9.239367357429476,-8.170021574788144,-10.62778197615657
2009-04-01,Singapore,SG,ASEAN,GDP,-6.587541801125074,-1.4846591376068474,16.568430817552837
2009-07-01,Singapore,SG,ASEAN,GDP,-4.288415783923784,2.962217365886133,15.219938373989095
2009-10-01,Singapore,SG,ASEAN,GDP,-4.348859448642925,6.747979500171297,5.831330785299826
2010-01-01,Singapore,SG,ASEAN,GDP,-0.22342635096132868,15.055213334355244,22.601153360579218
2010-04-01,Singapore,SG,ASEAN,GDP,4.084469961612661,16.743879125938932,23.32309398388759
2010-07-01,Singapore,SG,ASEAN,GDP,-0.2510195919241953,10.115607521283643,-11.293148044632062
2010-10-01,Singapore,SG,ASEAN,GDP,2.0615882294532097,12.465766759468089,15.23196773803761
2011-01-01,Singapore,SG,ASEAN,GDP,2.457047452409499,8.683202650692046,7.470896925475046
2011-04-01,Singapore,SG,ASEAN,GDP,0.7651933996197495,2.6047088227940662,-0.9908813277043294
2011-07-01,Singapore,SG,ASEAN,GDP,1.9139274052970296,7.989255744772628,10.245039643282183
2011-10-01,Singapore,SG,ASEAN,GDP,1.1669369182856164,4.812193130377906,2.523717280458726
2012-01-01,Singapore,SG,ASEAN,GDP,1.653320963546246,4.772364575710242,7.311582706804387
2012-04-01,Singapore,SG,ASEAN,GDP,1.2283487340763228,5.899143391826733,3.516233936761637
2012-07-01,Singapore,SG,ASEAN,GDP,-1.0151699284412403,2.3608751978764886,-3.9080331325187956
2012-10-01,Singapore,SG,ASEAN,GDP,0.3339198658972031,4.308754018682137,10.31523256368132
2013-01-01,Singapore,SG,ASEAN,GDP,0.07611153669065569,3.416070146811556,3.740847219322063
2013-04-01,Singapore,SG,ASEAN,GDP,0.9152522963828523,4.532776863982946,7.983060805447195
2013-07-01,Singapore,SG,ASEAN,GDP,0.47859721685726725,6.19370890677704,2.735695038657582
2013-10-01,Singapore,SG,ASEAN,GDP,0.3186165521868855,4.5403754604697255,3.701898778452062
2014-01-01,Singapore,SG,ASEAN,GDP,0.024584907958712793,4.362685136621458,3.0300859239289935
2014-04-01,Singapore,SG,ASEAN,GDP,0.015018518226611252,3.3764248178437484,4.038019530336356
2014-07-01,Singapore,SG,ASEAN,GDP,-0.07559689837175962,3.589910807749064,3.5896389982788435
2014-10-01,Singapore,SG,ASEAN,GDP,0.4668055247470781,4.165262729594943,6.003306465835578
2015-01-01,Singapore,SG,ASEAN,GDP,-0.8276191407955054,3.043537688840736,-1.4568142390878336
2015-04-01,Singapore,SG,ASEAN,GDP,-0.5436675522542834,3.221692051710612,4.750636981815859
2015-07-01,Singapore,SG,ASEAN,GDP,-0.21440900913090832,3.5319074300677045,4.830500511707214
2015-10-01,Singapore,SG,ASEAN,GDP,-1.0947726171728431,2.004575302789391,-0.10602204327767595
2016-01-01,Singapore,SG,ASEAN,GDP,-0.7921214808569036,3.5014781874165735,4.530797299420897
2016-04-01,Singapore,SG,ASEAN,GDP,-0.3870013050777995,3.5251917436097457,4.845491206588548
2016-07-01,Singapore,SG,ASEAN,GDP,-0.19050765460979813,3.29603659943416,3.9138799350048714
2016-10-01,Singapore,SG,ASEAN,GDP,0.8007826077256406,5.070809807558163,6.993070789218336
2017-01-01,Singapore,SG,ASEAN,GDP,0.540624867257913,4.409089605876915,1.8839164926959029
2017-04-01,Singapore,SG,ASEAN,GDP,0.18643851358209235,3.5484855589846376,1.4030750190194397
2017-07-01,Singapore,SG,ASEAN,GDP,1.8494260340853017,4.911773155614796,9.367030321525505
2017-10-01,Singapore,SG,ASEAN,GDP,2.1504226182137787,4.117200284493805,3.8147793047343725
2018-01-01,Singapore,SG,ASEAN,GDP,2.059578608784845,4.18327269812373,2.1482061472156033
2018-04-01,Singapore,SG,ASEAN,GDP,2.122296054337309,4.500927375469033,2.67369372840065
2018-07-01,Singapore,SG,ASEAN,GDP,2.2310637518729965,2.855354292253587,2.7847379886637214
2018-10-01,Singapore,SG,ASEAN,GDP,0.88569665679574,1.1306467915071394,-3.084050698251417
2019-01-01,Singapore,SG,ASEAN,GDP,0.8439385175571575,1.1197503795097319,2.104620499225973
2019-04-01,Singapore,SG,ASEAN,GDP,0.9315375947053064,1.1075729151905023,2.6249838711237317
2019-07-01,Singapore,SG,ASEAN,GDP,0.7179970405516573,0.7749306257219146,1.4541688307893708
2019-10-01,Singapore,SG,ASEAN,GDP,0.2614492095324473,1.6831985579619513,0.5490210307087295
2020-01-01,Singapore,SG,ASEAN,GDP,-0.4143161360714749,1.1005347068708815,-0.22603490513830593
2020-04-01,Singapore,SG,ASEAN,GDP,-13.955533689080262,-12.443322054443051,-51.550443174132
2020-07-01,Singapore,SG,ASEAN,GDP,-5.715141144453936,-3.8698771559333878,35.747948424828024
2020-10-01,Singapore,SG,ASEAN,GDP,-2.7398681694544136,-0.2923616215326774,14.859083168311571
2021-01-01,Singapore,SG,ASEAN,GDP,1.5181919545577578,4.800951791517605,20.147218747062823
2021-04-01,Singapore,SG,ASEAN,GDP,0.41620656885573737,17.399199580348856,-1.1574520188069926
2021-07-01,Singapore,SG,ASEAN,GDP,0.4902749457028933,9.3783609927792,3.664594074549399
2021-10-01,Singapore,SG,ASEAN,GDP,1.5563489083692548,7.59704213759651,7.733807747580812
2022-01-01,Singapore,SG,ASEAN,GDP,2.393818056564017,4.286528899182862,6.90516579340823
2022-04-01,Singapore,SG,ASEAN,GDP,1.9130862426424171,5.002545927606228,1.7066160948864706
2022-07-01,Singapore,SG,ASEAN,GDP,1.1501332005506857,4.24800908984917,0.6464467235211657
2022-10-01,Singapore,SG,ASEAN,GDP,0.09925494162248052,2.2052335290711156,-0.437294495531404
2023-01-01,Singapore,SG,ASEAN,GDP,-0.8058222138851998,0.5329393323249221,0.21598900642345598
2023-04-01,Singapore,SG,ASEAN,GDP,-1.1702420396924458,0.7190515563111788,2.4510649908314974
2023-07-01,Singapore,SG,ASEAN,GDP,-1.2440561512776271,1.4790117592120566,3.686287535124677
2023-10-01,Singapore,SG,ASEAN,GDP,-0.8644128005451911,2.980921505219847,5.570344488499757
2024-01-01,Singapore,SG,ASEAN,GDP,-0.4942167350536065,4.326199185604551,5.597099727962274
2024-04-01,Singapore,SG,ASEAN,GDP,-0.44838486559982144,4.802518830035929,4.356343568557008
2024-07-01,Singapore,SG,ASEAN,GDP,1.237609630708684,6.622100797055808,10.964615403204192
2024-10-01,Singapore,SG,ASEAN,GDP,0.1817233711775895,5.238143036778986,0.0345134473924702
2025-01-01,Singapore,SG,ASEAN,GDP,-0.8169198665153387,3.9123181964601628,0.2938003666869804
2025-04-01,Singapore,SG,ASEAN,GDP,-0.18249350662565034,4.535667719766501,6.84974166178236
2025-07-01,Singapore,SG,ASEAN,GDP,1.3328973191378628,4.391655919765292,10.388568203199355
2025-10-01,Singapore,SG,ASEAN,GDP,2.327286924770744,6.4606229429143625,8.310381539988754
1975-01-01,Singapore,SG,ASEAN,Investment,11.462170424124633,NA,NA
1975-04-01,Singapore,SG,ASEAN,Investment,7.291669053893416,NA,-9.07362302164394
1975-07-01,Singapore,SG,ASEAN,Investment,-2.61249701211338,NA,-31.97962637868592
1975-10-01,Singapore,SG,ASEAN,Investment,3.182321951695635,NA,30.891853765332655
1976-01-01,Singapore,SG,ASEAN,Investment,10.049901938406022,6.2843489007152975,35.298791237858396
1976-04-01,Singapore,SG,ASEAN,Investment,4.579131964773664,5.080153140739174,-13.890406061548433
1976-07-01,Singapore,SG,ASEAN,Investment,4.661379796952677,15.214885140298495,8.559301619551363
1976-10-01,Singapore,SG,ASEAN,Investment,-12.286771642317749,-7.318022616682374,-59.23977726259082
1977-01-01,Singapore,SG,ASEAN,Investment,-12.37589726754619,-13.988875578015048,8.6153793925277
1977-04-01,Singapore,SG,ASEAN,Investment,-5.649141627420972,-1.425330032857719,36.36377611908088
1977-07-01,Singapore,SG,ASEAN,Investment,-2.248770808325022,2.329341318035194,23.577987023123015
1977-10-01,Singapore,SG,ASEAN,Investment,-3.9545226189795573,18.062786223990557,3.6940023612306305
1978-01-01,Singapore,SG,ASEAN,Investment,1.80858478173649,24.44021107729686,34.125078805752906
1978-04-01,Singapore,SG,ASEAN,Investment,-6.935286115145808,9.513780209972289,-23.341947350217396
1978-07-01,Singapore,SG,ASEAN,Investment,-14.05348459751526,-0.44786698591003926,-16.2686017604063
1978-10-01,Singapore,SG,ASEAN,Investment,-0.45706157613831233,15.416875140879327,67.1529708683881
1979-01-01,Singapore,SG,ASEAN,Investment,-17.519076179067593,-6.854493571676823,-54.96039604447169
1979-04-01,Singapore,SG,ASEAN,Investment,-7.0070115393306915,12.934107972670894,55.81245882717347
1979-07-01,Singapore,SG,ASEAN,Investment,3.1701104882235915,30.716654139170174,54.86158290559082
1979-10-01,Singapore,SG,ASEAN,Investment,-2.709753225624456,11.65775481318514,-9.082626435552044
1980-01-01,Singapore,SG,ASEAN,Investment,0.807593248316784,32.57103190270598,28.69271231361168
1980-04-01,Singapore,SG,ASEAN,Investment,3.689537254312732,25.17631480349083,26.23359043031286
1980-07-01,Singapore,SG,ASEAN,Investment,-3.085934405707199,8.357025259175188,-12.415575271671742
1980-10-01,Singapore,SG,ASEAN,Investment,-4.784632647817974,12.57249391275721,7.779248178776044
1981-01-01,Singapore,SG,ASEAN,Investment,-6.824099828390863,6.950170880468498,6.2034201844568315
1981-04-01,Singapore,SG,ASEAN,Investment,-4.125699208974605,6.599197158650583,24.829695543041197
1981-07-01,Singapore,SG,ASEAN,Investment,0.3332948171099262,17.557433346035722,31.417369477868817
1981-10-01,Singapore,SG,ASEAN,Investment,8.35590100562028,26.88194638564969,45.07730033723192
1982-01-01,Singapore,SG,ASEAN,Investment,10.704186142079658,30.742719708844568,21.64651347723634
